名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
伏見大和,2020-11,ジェイテクトSTINGS,3,17,12,5,21,25,11,0,44.0,44.0,0,0,0,5,40,1,8,11,1,0,1,17,,0.52,0.24,4.4,50.0
伏見大和,2020-12,ジェイテクトSTINGS,3,4,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
伏見大和,2021-01,ジェイテクトSTINGS,3,10,12,2,8,3,2,1,66.7,33.3,0,0,0,1,8,0,0,4,1,1,0,3,,0.25,0.12,12.5,100.0
伏見大和,2021-02,ジェイテクトSTINGS,3,15,7,5,8,13,6,2,46.2,30.8,0,0,0,2,14,0,2,2,3,2,0,8,,0.75,0.25,0.0,66.7
伏見大和,2021-03,ジェイテクトSTINGS,3,19,10,6,20,30,12,2,40.0,33.3,0,0,0,7,42,1,4,6,4,1,1,20,,0.6,0.35,3.6,37.5
佐川翔,2020-10,堺ブレイザーズ,8,11,8,3,4,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
佐川翔,2020-11,堺ブレイザーズ,8,11,18,2,4,1,0,0,0.0,0.0,0,0,0,0,2,0,1,1,0,0,0,0,,0.0,0.0,0.0,
佐川翔,2020-12,堺ブレイザーズ,8,6,3,2,4,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
佐川翔,2021-01,堺ブレイザーズ,8,14,10,4,8,0,0,0,,,0,0,0,0,8,0,1,1,0,0,0,0,,0.0,0.0,0.0,
佐川翔,2021-02,堺ブレイザーズ,8,17,16,4,9,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
佐川翔,2021-03,堺ブレイザーズ,8,9,18,2,9,0,0,0,,,0,0,0,2,12,1,0,2,0,0,0,3,,0.0,0.22,12.5,
佐藤望実,2020-10,FC東京,19,5,12,1,17,87,34,5,39.1,33.3,9,4,0,5,56,3,14,13,88,34,24,42,44.4,2.0,0.29,4.9,52.3
佐藤望実,2020-11,FC東京,19,11,18,1,29,155,70,4,45.2,42.6,8,4,0,6,109,10,27,28,142,57,32,86,50.0,2.41,0.21,9.4,51.4
佐藤望実,2020-12,FC東京,19,6,4,2,10,40,20,3,50.0,42.5,3,1,0,2,31,3,6,8,23,13,6,25,33.3,2.0,0.2,11.3,69.6
佐藤望実,2021-01,FC東京,19,10,11,2,18,115,42,9,36.5,28.7,11,5,2,5,53,3,16,14,51,28,7,50,45.5,2.33,0.28,4.7,61.8
佐藤望実,2021-02,FC東京,19,11,19,2,25,130,54,14,41.5,30.8,15,9,2,8,75,3,23,18,72,29,20,65,60.0,2.16,0.32,2.3,54.2
佐藤望実,2021-03,FC東京,19,4,24,0,27,107,41,8,38.3,30.8,10,7,1,4,94,2,17,26,108,31,27,47,70.0,1.52,0.15,4.5,41.2
佐藤謙次,2020-10,サントリーサンバーズ,21,13,7,4,2,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
佐藤謙次,2020-11,サントリーサンバーズ,21,20,10,6,20,0,0,0,,,0,0,0,0,29,0,5,4,0,0,0,0,,0.0,0.0,-0.9,
佐藤謙次,2021-01,サントリーサンバーズ,21,18,4,6,9,0,0,0,,,0,0,0,0,9,0,2,1,0,0,0,0,,0.0,0.0,-2.8,
佐藤謙次,2021-02,サントリーサンバーズ,21,24,4,8,19,0,0,0,,,0,0,0,0,25,0,2,7,0,0,0,0,,0.0,0.0,5.0,
佐藤謙次,2021-03,サントリーサンバーズ,21,22,5,7,18,0,0,0,,,0,0,0,0,22,1,3,11,0,0,0,1,,0.0,0.0,13.6,
傳田亮太,2020-10,ウルフドッグス名古屋,11,11,7,3,15,38,25,2,65.8,60.5,0,0,0,7,40,1,9,5,2,2,0,33,,1.67,0.47,0.0,100.0
傳田亮太,2020-11,ウルフドッグス名古屋,11,15,2,5,11,25,13,1,52.0,48.0,0,0,0,7,29,1,1,4,1,1,0,21,,1.18,0.64,6.0,100.0
傳田亮太,2020-12,ウルフドッグス名古屋,11,4,4,1,2,1,1,0,100.0,100.0,0,0,0,0,4,0,0,2,0,0,0,1,,0.5,0.0,12.5,
兒玉康成,2020-10,パナソニックパンサーズ,21,15,4,5,3,4,1,0,25.0,25.0,0,0,0,5,5,1,1,0,0,0,0,7,,0.33,1.67,15.0,
兒玉康成,2020-11,パナソニックパンサーズ,21,16,12,4,6,7,4,1,57.1,42.9,0,0,0,2,12,0,1,0,0,0,0,6,,0.67,0.33,-2.1,
兒玉康成,2020-12,パナソニックパンサーズ,21,6,2,2,3,8,7,1,87.5,75.0,0,0,0,4,13,0,0,3,0,0,0,11,,2.33,1.33,5.8,
兒玉康成,2021-01,パナソニックパンサーズ,21,15,10,4,1,0,0,0,,,0,0,0,1,2,0,0,1,0,0,0,1,,0.0,1.0,12.5,
兒玉康成,2021-02,パナソニックパンサーズ,21,22,6,7,9,19,10,0,52.6,52.6,0,0,0,3,22,0,1,2,2,0,2,13,,1.11,0.33,1.1,50.0
兒玉康成,2021-03,パナソニックパンサーズ,21,15,7,5,8,14,8,3,57.1,35.7,0,0,0,3,26,0,2,6,2,0,1,11,,1.0,0.38,3.8,25.0
八子大輔,2020-10,JTサンダーズ広島,7,6,0,2,1,1,1,0,100.0,100.0,0,0,0,0,1,0,0,1,0,0,0,1,,1.0,0.0,25.0,
八子大輔,2020-11,JTサンダーズ広島,7,10,15,2,17,60,31,6,51.7,41.7,14,6,3,0,29,1,6,3,0,0,0,32,42.9,1.82,0.0,0.9,
八子大輔,2020-12,JTサンダーズ広島,7,2,6,0,6,21,10,1,47.6,42.9,3,1,1,3,7,0,1,2,0,0,0,13,33.3,1.67,0.5,3.6,
八子大輔,2021-02,JTサンダーズ広島,7,4,9,1,1,8,4,1,50.0,37.5,1,0,1,0,3,0,0,2,0,0,0,4,0.0,4.0,0.0,16.7,
八子大輔,2021-03,JTサンダーズ広島,7,20,12,5,5,14,4,2,28.6,14.3,1,0,1,0,5,0,3,1,16,3,10,4,0.0,0.8,0.0,-10.0,50.0
内山正平,2021-03,ウルフドッグス名古屋,4,3,0,1,3,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
出耒田敬,2020-10,堺ブレイザーズ,7,11,8,3,19,60,35,3,58.3,53.3,0,0,0,15,56,1,18,15,1,0,1,51,,1.84,0.79,0.4,50.0
出耒田敬,2020-11,堺ブレイザーズ,7,11,18,2,29,87,52,2,59.8,57.5,0,0,0,12,69,2,22,10,3,0,1,66,,1.79,0.41,-1.4,16.7
出耒田敬,2020-12,堺ブレイザーズ,7,6,3,2,9,27,17,1,63.0,59.3,0,0,0,3,23,1,3,7,0,0,0,21,,1.89,0.33,8.7,
出耒田敬,2021-01,堺ブレイザーズ,7,14,10,4,24,69,40,4,58.0,52.2,0,0,0,5,68,1,7,14,0,0,0,46,,1.67,0.21,4.0,
出耒田敬,2021-02,堺ブレイザーズ,7,11,8,3,17,47,23,1,48.9,46.8,0,0,0,7,44,3,2,12,0,0,0,33,,1.35,0.41,12.5,
出耒田敬,2021-03,堺ブレイザーズ,7,9,15,2,24,70,43,2,61.4,58.6,0,0,0,6,72,2,11,16,6,3,1,51,,1.79,0.25,4.5,58.3
前田一誠,2020-10,ウルフドッグス名古屋,5,11,7,3,18,6,2,0,33.3,33.3,0,0,0,7,77,1,4,14,3,0,0,10,,0.11,0.39,4.5,0.0
前田一誠,2020-11,ウルフドッグス名古屋,5,21,5,7,26,5,2,0,40.0,40.0,0,0,0,5,112,0,6,24,0,0,0,7,,0.08,0.19,4.0,
前田一誠,2020-12,ウルフドッグス名古屋,5,4,4,1,8,0,0,0,,,0,0,0,2,29,0,2,8,3,0,0,2,,0.0,0.25,5.2,0.0
前田一誠,2021-01,ウルフドッグス名古屋,5,15,6,5,21,5,3,0,60.0,60.0,0,0,0,3,97,2,4,18,1,0,0,8,,0.14,0.14,5.7,0.0
前田一誠,2021-02,ウルフドッグス名古屋,5,11,9,3,20,3,0,0,0.0,0.0,0,0,0,3,81,1,3,17,0,0,0,4,,0.0,0.15,5.6,
前田一誠,2021-03,ウルフドッグス名古屋,5,19,9,6,28,7,2,2,28.6,0.0,0,0,0,2,115,0,3,22,3,0,0,4,,0.07,0.07,4.1,0.0
加藤久典,2020-10,サントリーサンバーズ,14,13,7,4,4,3,1,0,33.3,33.3,0,0,0,0,7,0,0,2,0,0,0,1,,0.25,0.0,7.1,
加藤久典,2020-11,サントリーサンバーズ,14,20,10,6,7,7,3,0,42.9,42.9,0,0,0,3,18,0,3,3,0,0,0,6,,0.43,0.43,0.0,
加藤久典,2021-01,サントリーサンバーズ,14,15,4,5,16,28,18,1,64.3,60.7,0,0,0,5,58,0,3,11,3,0,1,23,,1.12,0.31,3.4,16.7
加藤久典,2021-02,サントリーサンバーズ,14,24,4,8,12,21,10,3,47.6,33.3,0,0,0,5,32,2,1,6,0,0,0,17,,0.83,0.42,10.2,
加藤久典,2021-03,サントリーサンバーズ,14,22,5,7,8,14,9,0,64.3,64.3,0,0,0,4,21,1,1,7,2,0,2,14,,1.12,0.5,11.9,50.0
勝将哉,2020-10,大分三好ヴァイセアドラー,4,1,15,0,2,6,3,1,50.0,33.3,0,0,0,0,3,0,1,0,13,2,2,3,,1.5,0.0,-8.3,23.1
勝将哉,2020-11,大分三好ヴァイセアドラー,4,4,21,0,13,70,34,4,48.6,42.9,8,3,0,4,40,1,4,4,84,26,27,39,37.5,2.62,0.31,2.5,47.0
勝将哉,2020-12,大分三好ヴァイセアドラー,4,3,6,0,9,47,27,0,57.4,57.4,4,4,0,1,20,0,2,0,58,18,18,28,100.0,3.0,0.11,-2.5,46.6
勝将哉,2021-01,大分三好ヴァイセアドラー,4,5,18,0,9,46,18,1,39.1,37.0,6,2,0,0,26,4,3,3,50,11,7,22,33.3,2.0,0.0,15.4,29.0
勝将哉,2021-02,大分三好ヴァイセアドラー,4,7,21,2,6,26,5,2,19.2,11.5,4,2,0,0,17,0,1,2,28,6,9,5,50.0,0.83,0.0,1.5,37.5
勝将哉,2021-03,大分三好ヴァイセアドラー,4,4,22,1,4,20,6,1,30.0,25.0,3,1,1,0,14,1,5,2,32,11,8,7,33.3,1.5,0.0,1.8,46.9
勝岡将斗,2020-11,ウルフドッグス名古屋,23,6,0,2,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
勝岡将斗,2020-12,ウルフドッグス名古屋,23,4,4,1,2,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,0,,0.0,0.0,0.0,
勝岡将斗,2021-03,ウルフドッグス名古屋,23,3,0,1,2,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
千々木駿介,2020-10,堺ブレイザーズ,10,11,8,3,17,47,18,2,38.3,34.0,14,7,0,5,28,1,5,9,29,8,4,24,50.0,1.06,0.29,7.1,34.5
千々木駿介,2020-11,堺ブレイザーズ,10,11,18,2,17,60,25,2,41.7,38.3,16,8,2,2,26,0,5,7,24,9,5,27,50.0,1.47,0.12,1.9,47.9
千々木駿介,2020-12,堺ブレイザーズ,10,6,3,2,8,31,10,0,32.3,32.3,6,2,0,0,12,0,4,5,0,0,0,10,33.3,1.25,0.0,2.1,
千々木駿介,2021-01,堺ブレイザーズ,10,14,10,4,18,3,1,0,33.3,33.3,0,0,0,1,0,0,0,0,0,0,0,2,,0.06,0.06,,
千々木駿介,2021-02,堺ブレイザーズ,10,9,10,2,19,84,40,6,47.6,40.5,34,18,4,6,43,0,3,10,0,0,0,46,52.9,2.11,0.32,4.1,
千々木駿介,2021-03,堺ブレイザーズ,10,9,18,2,22,42,17,2,40.5,35.7,11,7,1,6,12,0,2,3,0,0,0,23,63.6,0.77,0.27,2.1,
古賀健太,2020-10,大分三好ヴァイセアドラー,18,1,15,0,13,60,20,10,33.3,16.7,16,8,4,1,14,0,4,3,0,0,0,21,50.0,1.54,0.08,-1.8,
古賀健太,2020-11,大分三好ヴァイセアドラー,18,4,21,0,18,12,9,1,75.0,66.7,9,6,1,2,5,1,3,1,0,0,0,12,66.7,0.5,0.11,10.0,
古賀健太,2020-12,大分三好ヴァイセアドラー,18,3,6,0,9,28,12,3,42.9,32.1,7,3,0,2,17,1,2,4,0,0,0,15,42.9,1.33,0.22,8.8,
古賀健太,2021-01,大分三好ヴァイセアドラー,18,5,18,0,18,48,22,1,45.8,43.8,16,8,1,0,9,0,4,0,0,0,0,22,50.0,1.22,0.0,-11.1,
古賀健太,2021-02,大分三好ヴァイセアドラー,18,7,21,2,22,22,10,1,45.5,40.9,7,5,1,0,5,0,5,0,0,0,0,10,71.4,0.45,0.0,-25.0,
古賀健太,2021-03,大分三好ヴァイセアドラー,18,4,22,1,23,34,19,1,55.9,52.9,6,3,1,0,18,2,6,4,0,0,0,21,50.0,0.83,0.0,8.3,
古賀太一郎,2020-10,FC東京,10,5,12,1,17,0,0,0,,,0,0,0,0,0,0,0,0,86,48,23,0,,0.0,0.0,,69.2
古賀太一郎,2020-11,FC東京,10,11,18,1,29,0,0,0,,,0,0,0,0,0,0,0,0,124,62,33,0,,0.0,0.0,,63.3
古賀太一郎,2020-12,FC東京,10,6,4,2,10,0,0,0,,,0,0,0,0,0,0,0,0,48,28,10,0,,0.0,0.0,,68.8
古賀太一郎,2021-01,FC東京,10,10,11,2,21,0,0,0,,,0,0,0,0,0,0,0,0,114,62,28,0,,0.0,0.0,,66.7
古賀太一郎,2021-02,FC東京,10,11,19,2,30,0,0,0,,,0,0,0,0,0,0,0,0,141,75,30,0,,0.0,0.0,,63.8
古賀太一郎,2021-03,FC東京,10,4,24,0,28,0,0,0,,,0,0,0,0,0,0,0,0,139,70,33,0,,0.0,0.0,,62.2
古賀幸一郎,2021-03,ウルフドッグス名古屋,10,3,0,1,3,0,0,0,,,0,0,0,0,0,0,0,0,20,10,3,0,,0.0,0.0,,57.5
合田心平,2020-10,JTサンダーズ広島,12,12,0,4,5,0,0,0,,,0,0,0,0,5,0,0,1,0,0,0,0,,0.0,0.0,5.0,
合田心平,2020-11,JTサンダーズ広島,12,12,18,2,10,2,0,0,0.0,0.0,0,0,0,0,8,0,0,1,0,0,0,0,,0.0,0.0,3.1,
合田心平,2020-12,JTサンダーズ広島,12,2,6,0,5,0,0,0,,,0,0,0,0,9,1,0,3,0,0,0,1,,0.0,0.0,19.4,
合田心平,2021-01,JTサンダーズ広島,12,10,14,2,5,0,0,0,,,0,0,0,0,9,0,0,1,0,0,0,0,,0.0,0.0,2.8,
合田心平,2021-02,JTサンダーズ広島,12,4,10,1,6,0,0,0,,,0,0,0,0,7,1,1,1,0,0,0,1,,0.0,0.0,14.3,
合田心平,2021-03,JTサンダーズ広島,12,20,12,5,5,0,0,0,,,0,0,0,0,5,0,0,1,0,0,0,0,,0.0,0.0,5.0,
唐川大志,2020-10,JTサンダーズ広島,15,15,0,5,15,0,0,0,,,0,0,0,0,0,0,0,0,52,26,11,0,,0.0,0.0,,60.6
唐川大志,2020-11,JTサンダーズ広島,15,12,18,2,30,0,0,0,,,0,0,0,0,0,0,0,0,146,70,33,0,,0.0,0.0,,59.2
唐川大志,2020-12,JTサンダーズ広島,15,2,6,0,8,0,0,0,,,0,0,0,0,0,0,0,0,25,11,6,0,,0.0,0.0,,56.0
唐川大志,2021-01,JTサンダーズ広島,15,10,14,2,24,0,0,0,,,0,0,0,0,0,0,0,0,83,41,14,0,,0.0,0.0,,57.8
唐川大志,2021-02,JTサンダーズ広島,15,11,18,3,29,0,0,0,,,0,0,0,0,0,0,0,0,54,15,16,0,,0.0,0.0,,42.6
唐川大志,2021-03,JTサンダーズ広島,15,20,12,5,32,0,0,0,,,0,0,0,0,0,0,0,0,131,56,34,0,,0.0,0.0,,55.7
喜入祥充,2020-10,サントリーサンバーズ,15,13,7,4,8,0,0,0,,,0,0,0,0,11,1,3,2,0,0,0,1,,0.0,0.0,6.8,
喜入祥充,2020-11,サントリーサンバーズ,15,20,10,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
喜入祥充,2021-01,サントリーサンバーズ,15,18,4,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
喜入祥充,2021-02,サントリーサンバーズ,15,24,4,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
喜入祥充,2021-03,サントリーサンバーズ,15,19,5,6,3,0,0,0,,,0,0,0,0,0,0,0,0,4,2,1,0,,0.0,0.0,,62.5
坂下純也,2021-02,JTサンダーズ広島,20,8,17,2,10,30,14,2,46.7,40.0,4,2,1,1,22,0,10,4,49,29,6,15,50.0,1.4,0.1,-6.8,65.3
坂下純也,2021-03,JTサンダーズ広島,20,6,7,1,9,18,6,0,33.3,33.3,0,0,0,0,13,0,3,0,36,14,10,6,,0.67,0.0,-5.8,52.8
堀江友裕,2020-11,堺ブレイザーズ,5,8,9,2,6,0,0,0,,,0,0,0,0,0,0,0,0,3,1,0,0,,0.0,0.0,,33.3
堀江友裕,2020-12,堺ブレイザーズ,5,6,3,2,4,0,0,0,,,0,0,0,0,0,0,0,0,6,1,1,0,,0.0,0.0,,25.0
堀江友裕,2021-01,堺ブレイザーズ,5,14,10,4,9,0,0,0,,,0,0,0,0,0,0,0,0,5,1,0,0,,0.0,0.0,,20.0
堀江友裕,2021-02,堺ブレイザーズ,5,17,16,4,13,0,0,0,,,0,0,0,0,1,0,1,0,30,13,9,0,,0.0,0.0,-25.0,58.3
堀江友裕,2021-03,堺ブレイザーズ,5,1,12,0,5,0,0,0,,,0,0,0,0,0,0,0,0,5,1,0,0,,0.0,0.0,,20.0
塩田達也,2020-10,サントリーサンバーズ,12,13,7,4,19,40,21,1,52.5,50.0,0,0,0,3,52,1,14,10,9,3,3,25,,1.11,0.16,0.0,50.0
塩田達也,2020-11,サントリーサンバーズ,12,20,10,6,29,67,37,3,55.2,50.7,0,0,0,10,82,2,15,17,15,8,5,49,,1.28,0.34,3.0,70.0
塩田達也,2021-01,サントリーサンバーズ,12,18,4,6,22,58,32,4,55.2,48.3,0,0,0,11,72,1,9,17,6,1,3,44,,1.45,0.5,4.2,41.7
塩田達也,2021-02,サントリーサンバーズ,12,24,4,8,22,52,31,1,59.6,57.7,0,0,0,6,55,0,9,11,5,3,1,37,,1.41,0.27,0.9,70.0
塩田達也,2021-03,サントリーサンバーズ,12,22,5,7,22,58,36,3,62.1,56.9,0,0,0,10,59,1,5,18,7,4,2,47,,1.64,0.45,7.2,71.4
大宅真樹,2020-10,サントリーサンバーズ,9,13,7,4,20,8,3,0,37.5,37.5,0,0,0,5,86,2,19,18,0,0,0,10,,0.15,0.25,2.0,
大宅真樹,2020-11,サントリーサンバーズ,9,18,7,6,17,2,2,0,100.0,100.0,0,0,0,2,55,4,12,16,1,0,0,8,,0.12,0.12,9.1,0.0
大宅真樹,2021-01,サントリーサンバーズ,9,18,4,6,22,3,2,0,66.7,66.7,0,0,0,6,89,6,18,21,3,0,1,14,,0.09,0.27,7.6,16.7
大宅真樹,2021-02,サントリーサンバーズ,9,24,4,8,28,4,3,0,75.0,75.0,0,0,0,4,102,2,17,18,3,0,0,9,,0.11,0.14,2.2,0.0
大宅真樹,2021-03,サントリーサンバーズ,9,22,5,7,25,4,1,0,25.0,25.0,0,0,0,4,76,3,12,24,3,0,0,8,,0.04,0.16,7.9,0.0
大竹壱青,2020-10,パナソニックパンサーズ,4,6,2,2,6,16,7,1,43.8,37.5,1,1,0,0,3,1,1,0,0,0,0,8,100.0,1.17,0.0,25.0,
大竹壱青,2020-11,パナソニックパンサーズ,4,11,6,3,13,65,33,1,50.8,49.2,20,9,0,2,21,0,6,5,0,0,0,35,45.0,2.54,0.15,-1.2,
大竹壱青,2020-12,パナソニックパンサーズ,4,6,2,2,8,75,38,4,50.7,45.3,24,14,3,3,30,4,8,11,0,0,0,45,58.3,4.75,0.38,15.8,
大竹壱青,2021-01,パナソニックパンサーズ,4,15,10,4,11,73,35,8,47.9,37.0,26,12,1,2,29,2,6,8,3,1,1,39,46.2,3.18,0.18,8.6,50.0
大竹壱青,2021-02,パナソニックパンサーズ,4,22,6,7,10,64,34,6,53.1,43.8,22,10,2,1,31,1,7,8,0,0,0,36,45.5,3.4,0.1,4.0,
大竹壱青,2021-03,パナソニックパンサーズ,4,21,7,7,13,75,34,5,45.3,38.7,16,10,2,1,34,6,10,9,0,0,0,41,62.5,2.62,0.08,16.9,
大西基之,2020-10,大分三好ヴァイセアドラー,5,1,15,0,7,13,5,2,38.5,23.1,0,0,0,2,13,0,0,1,1,0,0,7,,0.71,0.29,1.9,0.0
大西基之,2020-11,大分三好ヴァイセアドラー,5,4,21,0,3,4,2,0,50.0,50.0,0,0,0,0,9,1,0,1,0,0,0,3,,0.67,0.0,13.9,
大西基之,2020-12,大分三好ヴァイセアドラー,5,3,6,0,8,11,6,1,54.5,45.5,0,0,0,2,25,0,1,3,1,0,1,8,,0.75,0.25,2.0,50.0
大西基之,2021-01,大分三好ヴァイセアドラー,5,5,18,0,13,23,6,1,26.1,21.7,0,0,0,2,25,1,1,1,4,2,0,9,,0.46,0.15,4.0,50.0
大西基之,2021-02,大分三好ヴァイセアドラー,5,7,21,2,27,53,28,3,52.8,47.2,0,0,0,9,73,0,1,3,13,6,4,37,,1.04,0.33,0.7,61.5
大西基之,2021-03,大分三好ヴァイセアドラー,5,4,22,1,9,21,11,1,52.4,47.6,0,0,0,2,21,0,2,2,3,1,0,13,,1.22,0.22,0.0,33.3
季道帥,2020-11,サントリーサンバーズ,6,17,9,5,4,0,0,0,,,0,0,0,0,5,0,2,1,0,0,0,0,,0.0,0.0,-5.0,
季道帥,2021-01,サントリーサンバーズ,6,18,4,6,8,21,13,0,61.9,61.9,5,5,0,1,16,2,4,9,14,4,2,16,100.0,1.62,0.12,20.3,35.7
安永拓弥,2020-10,JTサンダーズ広島,1,6,0,2,3,10,7,0,70.0,70.0,0,0,0,0,5,0,1,0,1,0,1,7,,2.33,0.0,-5.0,50.0
安永拓弥,2020-11,JTサンダーズ広島,1,12,18,2,15,26,13,2,50.0,42.3,0,0,0,4,27,0,2,2,4,0,1,17,,0.87,0.27,0.0,12.5
安永拓弥,2020-12,JTサンダーズ広島,1,2,6,0,5,14,9,1,64.3,57.1,0,0,0,1,15,0,1,1,0,0,0,10,,1.8,0.2,0.0,
安永拓弥,2021-01,JTサンダーズ広島,1,10,14,2,14,28,13,1,46.4,42.9,0,0,0,3,29,0,5,2,3,0,2,16,,0.93,0.21,-2.6,33.3
安永拓弥,2021-02,JTサンダーズ広島,1,11,18,3,20,50,26,2,52.0,48.0,0,0,0,3,33,1,2,1,1,0,0,30,,1.3,0.15,2.3,0.0
安永拓弥,2021-03,JTサンダーズ広島,1,20,12,5,27,54,26,2,48.1,44.4,0,0,0,8,44,0,6,3,5,2,1,34,,0.96,0.3,-1.7,50.0
宮原和輝,2020-10,FC東京,22,3,0,1,3,0,0,0,,,0,0,0,0,5,0,0,2,1,0,1,0,,0.0,0.0,10.0,50.0
宮原和輝,2020-11,FC東京,22,3,0,1,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
宮原和輝,2021-02,FC東京,22,5,4,1,3,0,0,0,,,0,0,0,0,4,0,1,2,0,0,0,0,,0.0,0.0,6.2,
宮原和輝,2021-03,FC東京,22,0,9,0,5,0,0,0,,,0,0,0,0,4,0,1,1,6,0,1,0,,0.0,0.0,0.0,8.3
宮原貴人,2020-10,堺ブレイザーズ,3,11,8,3,11,15,7,1,46.7,40.0,5,1,1,0,4,1,1,1,0,0,0,8,20.0,0.64,0.0,25.0,
宮原貴人,2020-11,堺ブレイザーズ,3,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
宮原貴人,2020-12,堺ブレイザーズ,3,6,3,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
宮原貴人,2021-02,堺ブレイザーズ,3,3,9,0,1,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,,
宮原貴人,2021-03,堺ブレイザーズ,3,1,9,0,7,54,17,4,31.5,24.1,21,11,3,1,21,2,6,6,0,0,0,20,52.4,2.43,0.14,9.5,
宮浦健人,2021-02,ジェイテクトSTINGS,15,9,2,3,10,7,4,0,57.1,57.1,1,0,0,0,13,2,2,5,0,0,0,6,0.0,0.4,0.0,21.2,
宮浦健人,2021-03,ジェイテクトSTINGS,15,19,10,6,24,10,8,0,80.0,80.0,3,3,0,0,30,3,6,4,0,0,0,11,100.0,0.33,0.0,8.3,
富松崇彰,2020-10,東レアローズ,1,4,15,0,12,27,18,1,66.7,63.0,0,0,0,9,37,2,3,6,2,1,1,29,,1.5,0.75,7.4,75.0
富松崇彰,2020-11,東レアローズ,1,21,7,7,10,30,17,2,56.7,50.0,0,0,0,8,29,1,1,8,3,2,0,26,,1.7,0.8,9.5,66.7
富松崇彰,2021-01,東レアローズ,1,5,11,1,10,29,16,1,55.2,51.7,0,0,0,3,22,0,3,2,2,1,1,19,,1.6,0.3,-1.1,75.0
富松崇彰,2021-02,東レアローズ,1,16,17,4,10,19,13,0,68.4,68.4,0,0,0,1,12,0,1,2,1,1,0,14,,1.3,0.1,2.1,100.0
富松崇彰,2021-03,東レアローズ,1,16,13,4,13,27,17,2,63.0,55.6,0,0,0,11,37,1,0,8,4,2,0,29,,1.31,0.85,8.1,50.0
富田将馬,2020-10,東レアローズ,9,4,15,0,19,116,53,8,45.7,38.8,14,4,3,4,72,5,12,16,146,72,43,62,28.6,2.79,0.21,8.3,64.0
富田将馬,2020-11,東レアローズ,9,21,7,7,28,152,74,12,48.7,40.8,21,8,0,4,111,7,21,29,176,97,39,85,38.1,2.64,0.14,8.1,66.2
富田将馬,2021-01,東レアローズ,9,8,13,2,21,96,38,5,39.6,34.4,11,5,0,2,87,6,16,21,150,87,40,46,45.5,1.81,0.1,8.3,71.3
富田将馬,2021-02,東レアローズ,9,16,17,4,33,173,88,9,50.9,45.7,19,9,1,10,127,6,31,40,279,146,65,104,47.4,2.67,0.3,6.5,64.0
富田将馬,2021-03,東レアローズ,9,16,13,4,25,151,75,11,49.7,42.4,22,11,0,4,87,2,16,25,163,74,57,81,50.0,3.0,0.16,4.9,62.9
専田和也,2020-11,パナソニックパンサーズ,12,2,3,0,2,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,0,,0.0,0.0,0.0,
専田和也,2020-12,パナソニックパンサーズ,12,6,2,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
専田和也,2021-03,パナソニックパンサーズ,12,3,1,1,4,0,0,0,,,0,0,0,0,5,0,0,1,5,5,0,0,,0.0,0.0,5.0,100.0
小宮雄一郎,2020-10,パナソニックパンサーズ,22,15,4,5,16,36,22,1,61.1,58.3,0,0,0,10,56,1,8,14,4,2,2,33,,1.38,0.62,4.5,75.0
小宮雄一郎,2020-11,パナソニックパンサーズ,22,16,12,4,27,50,32,0,64.0,64.0,0,0,0,10,77,1,11,21,5,3,1,43,,1.19,0.37,4.5,70.0
小宮雄一郎,2020-12,パナソニックパンサーズ,22,6,2,2,3,9,5,1,55.6,44.4,0,0,0,0,12,0,1,1,3,0,0,5,,1.67,0.0,0.0,0.0
