名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
尾木将,2020-10,富士通カワサキレッドスピリッツ,19,3,0,1,1,0,0,0,,,0,0,0,0,0,0,0,0,2,1,1,0,,0.0,0.0,,75.0
尾木将,2020-11,富士通カワサキレッドスピリッツ,19,21,2,7,15,3,2,0,66.7,66.7,0,0,0,1,22,2,6,4,7,3,1,5,,0.13,0.07,6.8,50.0
尾木将,2020-12,富士通カワサキレッドスピリッツ,19,6,0,2,5,0,0,0,,,0,0,0,0,7,0,1,3,0,0,0,0,,0.0,0.0,7.1,
尾木将,2021-01,富士通カワサキレッドスピリッツ,19,9,2,3,6,0,0,0,,,0,0,0,0,11,1,3,3,0,0,0,1,,0.0,0.0,9.1,
尾木将,2021-02,富士通カワサキレッドスピリッツ,19,15,0,5,11,2,1,0,50.0,50.0,2,1,0,0,19,0,6,6,4,2,0,1,50.0,0.09,0.0,0.0,50.0
尾木将,2021-03,富士通カワサキレッドスピリッツ,19,6,1,2,5,0,0,0,,,0,0,0,0,8,0,2,2,2,0,1,0,,0.0,0.0,0.0,25.0
尾松航洋,2020-11,きんでんトリニティーブリッツ,2,2,6,0,6,0,0,0,,,0,0,0,0,8,1,2,2,0,0,0,1,,0.0,0.0,12.5,
尾松航洋,2020-12,きんでんトリニティーブリッツ,2,3,4,1,7,0,0,0,,,0,0,0,0,11,0,2,1,0,0,0,0,,0.0,0.0,-2.3,
山下道生,2020-11,東京ヴェルディ,14,9,10,3,13,42,19,2,45.2,40.5,0,0,0,4,34,1,6,8,0,0,0,24,,1.46,0.31,4.4,
山下道生,2020-12,東京ヴェルディ,14,10,6,3,15,40,14,3,35.0,27.5,0,0,0,9,43,2,8,11,3,1,1,25,,0.93,0.6,6.4,50.0
山下道生,2021-01,東京ヴェルディ,14,0,6,0,6,16,9,0,56.2,56.2,0,0,0,2,17,0,3,5,2,0,0,11,,1.5,0.33,2.9,0.0
山口功太郎,2020-11,ヴォレアス北海道,2,18,4,6,10,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
山口功太郎,2020-12,ヴォレアス北海道,2,6,1,2,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
山口功太郎,2021-02,ヴォレアス北海道,2,9,3,3,6,0,0,0,,,0,0,0,0,13,0,0,4,0,0,0,0,,0.0,0.0,7.7,
山口功太郎,2021-03,ヴォレアス北海道,2,3,3,1,5,1,1,0,100.0,100.0,0,0,0,0,7,0,0,0,0,0,0,1,,0.2,0.0,0.0,
山口拓馬,2020-10,サフィルヴァ北海道,14,3,4,1,7,53,19,6,35.8,24.5,21,6,4,0,24,0,7,5,0,0,0,19,28.6,2.71,0.0,-2.1,
山口拓馬,2020-11,サフィルヴァ北海道,14,2,15,0,7,12,7,0,58.3,58.3,0,0,0,0,7,0,2,1,0,0,0,7,,1.0,0.0,-3.6,
山口拓馬,2020-12,サフィルヴァ北海道,14,1,6,0,2,4,1,1,25.0,0.0,2,0,1,0,2,0,0,1,0,0,0,1,0.0,0.5,0.0,12.5,
山口拓馬,2021-02,サフィルヴァ北海道,14,6,7,2,9,42,18,7,42.9,26.2,9,4,3,0,27,2,9,5,0,0,0,20,44.4,2.0,0.0,3.7,
山口拓馬,2021-03,サフィルヴァ北海道,14,1,6,0,3,6,0,3,0.0,-50.0,1,0,0,1,4,0,1,0,0,0,0,1,0.0,0.0,0.33,-6.2,
山本寛生,2020-11,きんでんトリニティーブリッツ,16,2,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本寛生,2020-12,きんでんトリニティーブリッツ,16,3,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本慎人,2020-11,きんでんトリニティーブリッツ,20,2,12,0,4,0,0,0,,,0,0,0,0,4,0,0,2,0,0,0,0,,0.0,0.0,12.5,
山本慎人,2020-12,きんでんトリニティーブリッツ,20,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山田広大,2020-10,長野GaRons,12,4,3,1,7,0,0,0,,,0,0,0,0,0,0,0,0,29,16,7,0,,0.0,0.0,,67.2
山田広大,2020-11,長野GaRons,12,16,6,5,22,0,0,0,,,0,0,0,0,0,0,0,0,109,54,31,0,,0.0,0.0,,63.8
山田広大,2020-12,長野GaRons,12,0,3,0,3,0,0,0,,,0,0,0,0,0,0,0,0,18,7,3,0,,0.0,0.0,,47.2
山田広大,2021-01,長野GaRons,12,0,3,0,3,0,0,0,,,0,0,0,0,0,0,0,0,14,9,0,0,,0.0,0.0,,64.3
山田広大,2021-02,長野GaRons,12,1,6,0,7,0,0,0,,,0,0,0,0,0,0,0,0,43,19,13,0,,0.0,0.0,,59.3
岡本侑,2020-10,きんでんトリニティーブリッツ,1,1,3,0,4,22,9,1,40.9,36.4,2,2,0,0,6,0,3,0,30,19,4,9,100.0,2.25,0.0,-12.5,70.0
岡本侑,2020-11,きんでんトリニティーブリッツ,1,4,18,0,22,175,72,17,41.1,31.4,58,26,6,4,74,6,21,19,4,1,1,82,44.8,3.27,0.18,7.4,37.5
岡本侑,2020-12,きんでんトリニティーブリッツ,1,3,4,1,6,40,21,2,52.5,47.5,14,8,1,1,20,0,4,4,4,1,3,22,57.1,3.5,0.17,0.0,62.5
岡村義郎,2020-10,富士通カワサキレッドスピリッツ,10,3,0,1,1,4,2,0,50.0,50.0,0,0,0,1,2,0,2,0,0,0,0,3,,2.0,1.0,-25.0,
岡村義郎,2020-11,富士通カワサキレッドスピリッツ,10,18,2,6,9,27,14,0,51.9,51.9,0,0,0,8,21,0,2,4,6,5,1,22,,1.56,0.89,2.4,91.7
岡村義郎,2020-12,富士通カワサキレッドスピリッツ,10,6,0,2,1,3,1,0,33.3,33.3,0,0,0,1,5,0,0,1,0,0,0,2,,1.0,1.0,5.0,
岡村義郎,2021-01,富士通カワサキレッドスピリッツ,10,9,2,3,3,8,3,0,37.5,37.5,0,0,0,1,19,0,0,5,0,0,0,4,,1.0,0.33,6.6,
岡村義郎,2021-02,富士通カワサキレッドスピリッツ,10,12,0,4,4,8,4,0,50.0,50.0,0,0,0,1,10,1,0,2,0,0,0,6,,1.0,0.25,15.0,
岡村義郎,2021-03,富士通カワサキレッドスピリッツ,10,6,1,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
島波輝,2020-12,ヴィアティン三重,73,3,6,0,8,53,28,2,52.8,49.1,25,10,2,5,21,0,2,2,3,1,1,33,40.0,3.5,0.62,0.0,50.0
島波輝,2021-01,ヴィアティン三重,73,4,3,1,7,54,26,7,48.1,35.2,5,4,0,2,23,1,1,6,7,0,3,29,80.0,3.71,0.29,9.8,21.4
島波輝,2021-02,ヴィアティン三重,73,8,9,2,16,121,49,7,40.5,34.7,30,14,4,7,55,2,6,17,4,1,0,58,46.7,3.06,0.44,8.6,25.0
嶋田希隆,2020-11,大同特殊鋼レッドスター,11,7,6,2,10,0,0,0,,,0,0,0,0,0,0,0,0,23,10,6,0,,0.0,0.0,,56.5
嶋田希隆,2020-12,大同特殊鋼レッドスター,11,9,6,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
嶋田希隆,2021-01,大同特殊鋼レッドスター,11,1,3,0,2,0,0,0,,,0,0,0,0,0,0,0,0,3,2,0,0,,0.0,0.0,,66.7
嶋田希隆,2021-02,大同特殊鋼レッドスター,11,11,8,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
川副大海,2020-10,埼玉アザレア,12,3,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
川副大海,2020-11,埼玉アザレア,12,1,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
川副大海,2020-12,埼玉アザレア,12,4,4,1,2,3,0,1,0.0,-33.3,0,0,0,0,3,0,1,0,5,2,1,0,,0.0,0.0,-8.3,50.0
川崎翔太,2020-10,埼玉アザレア,1,3,1,1,4,0,0,0,,,0,0,0,0,0,0,0,0,16,7,3,0,,0.0,0.0,,53.1
川崎翔太,2020-11,埼玉アザレア,1,1,6,0,7,0,0,0,,,0,0,0,0,0,0,0,0,33,17,5,0,,0.0,0.0,,59.1
川崎翔太,2020-12,埼玉アザレア,1,10,4,3,14,0,0,0,,,0,0,0,0,0,0,0,0,44,23,9,0,,0.0,0.0,,62.5
川崎翔太,2021-01,埼玉アザレア,1,3,0,1,3,0,0,0,,,0,0,0,0,0,0,0,0,10,9,0,0,,0.0,0.0,,90.0
川崎翔太,2021-02,埼玉アザレア,1,12,3,4,15,0,0,0,,,0,0,0,0,0,0,0,0,79,44,19,0,,0.0,0.0,,67.7
川崎翔太,2021-03,埼玉アザレア,1,3,3,1,6,0,0,0,,,0,0,0,0,0,0,0,0,45,24,8,0,,0.0,0.0,,62.2
川畑貴裕,2020-10,埼玉アザレア,10,3,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
川畑貴裕,2020-11,埼玉アザレア,10,1,6,0,3,13,5,1,38.5,30.8,0,0,0,0,8,0,1,1,14,7,2,5,,1.67,0.0,0.0,57.1
川畑貴裕,2020-12,埼玉アザレア,10,10,4,3,11,49,21,7,42.9,28.6,2,0,1,0,34,0,4,6,30,10,5,21,0.0,1.91,0.0,1.5,41.7
川畑貴裕,2021-01,埼玉アザレア,10,3,0,1,2,10,3,0,30.0,30.0,1,1,0,0,7,0,0,2,0,0,0,3,100.0,1.5,0.0,7.1,
川畑貴裕,2021-02,埼玉アザレア,10,9,2,3,9,54,24,1,44.4,42.6,2,0,1,3,32,0,5,4,20,7,3,27,0.0,2.67,0.33,-0.8,42.5
川畑貴裕,2021-03,埼玉アザレア,10,3,3,1,4,26,7,1,26.9,23.1,1,0,0,2,14,2,1,3,19,13,2,11,0.0,1.75,0.5,17.9,73.7
工藤泰我,2021-02,サフィルヴァ北海道,27,6,7,2,9,75,29,6,38.7,30.7,12,7,2,3,29,1,9,6,49,12,9,33,58.3,3.22,0.33,0.9,33.7
工藤泰我,2021-03,サフィルヴァ北海道,27,1,6,0,7,66,28,4,42.4,36.4,9,5,0,4,24,1,6,6,32,14,10,33,55.6,4.0,0.57,4.2,59.4
平井銀次,2021-01,兵庫デルフィーノ,24,0,6,0,6,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
平井銀次,2021-02,兵庫デルフィーノ,24,2,9,0,11,0,0,0,,,0,0,0,0,0,0,0,0,53,22,13,0,,0.0,0.0,,53.8
平野晃多,2021-01,大同特殊鋼レッドスター,5,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
平野晃多,2021-02,大同特殊鋼レッドスター,5,11,8,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
庄司練,2020-10,きんでんトリニティーブリッツ,6,1,3,0,1,7,2,2,28.6,0.0,0,0,0,0,2,0,0,2,1,0,0,2,,2.0,0.0,25.0,0.0
庄司練,2020-11,きんでんトリニティーブリッツ,6,2,12,0,11,35,18,3,51.4,42.9,0,0,0,2,24,1,12,2,0,0,0,21,,1.64,0.18,-6.2,
庄司練,2020-12,きんでんトリニティーブリッツ,6,3,4,1,4,14,6,1,42.9,35.7,0,0,0,3,4,0,0,1,0,0,0,9,,1.5,0.75,6.2,
廣瀬優希,2020-10,つくばユナイテッドSunGAIA,5,7,4,2,4,23,12,3,52.2,39.1,0,0,0,3,8,0,2,1,0,0,0,15,,3.0,0.75,-3.1,
廣瀬優希,2020-11,つくばユナイテッドSunGAIA,5,6,13,1,14,56,29,8,51.8,37.5,0,0,0,13,43,3,11,10,0,0,0,45,,2.07,0.93,6.4,
廣瀬優希,2020-12,つくばユナイテッドSunGAIA,5,0,3,0,3,20,9,4,45.0,25.0,0,0,0,2,8,0,3,2,0,0,0,11,,3.0,0.67,-3.1,
廣瀬優希,2021-01,つくばユナイテッドSunGAIA,5,6,1,2,5,21,11,3,52.4,38.1,0,0,0,4,12,1,4,1,0,0,0,16,,2.2,0.8,2.1,
廣瀬優希,2021-02,つくばユナイテッドSunGAIA,5,1,9,0,5,10,4,2,40.0,20.0,0,0,0,1,10,0,4,2,0,0,0,5,,0.8,0.2,-5.0,
張育陞,2020-10,ヴォレアス北海道,14,6,1,2,7,63,29,4,46.0,39.7,27,15,2,3,31,6,5,12,0,0,0,38,55.6,4.14,0.43,25.0,
張育陞,2020-11,ヴォレアス北海道,14,18,4,6,17,126,74,10,58.7,50.8,62,41,6,6,63,8,19,18,0,0,0,88,66.1,4.35,0.35,12.3,
張育陞,2020-12,ヴォレアス北海道,14,6,1,2,4,39,24,3,61.5,53.8,16,11,1,2,21,5,3,7,0,0,0,31,68.8,6.0,0.5,28.6,
張育陞,2021-02,ヴォレアス北海道,14,9,3,3,7,47,22,4,46.8,38.3,25,8,4,4,22,2,6,10,1,1,0,28,32.0,3.14,0.57,13.6,100.0
張育陞,2021-03,ヴォレアス北海道,14,3,3,1,6,53,24,5,45.3,35.8,20,9,3,2,19,1,5,7,0,0,0,27,45.0,4.0,0.33,7.9,
後藤万澄,2020-10,ヴォレアス北海道,18,6,1,2,4,8,2,0,25.0,25.0,0,0,0,0,14,0,2,1,0,0,0,2,,0.5,0.0,-1.8,
後藤万澄,2020-11,ヴォレアス北海道,18,18,4,6,15,31,19,0,61.3,61.3,0,0,0,6,46,2,3,19,0,0,0,27,,1.27,0.4,13.0,
後藤万澄,2020-12,ヴォレアス北海道,18,6,1,2,3,8,6,0,75.0,75.0,0,0,0,2,14,1,3,1,0,0,0,9,,2.0,0.67,3.6,
後藤万澄,2021-02,ヴォレアス北海道,18,0,3,0,3,5,2,0,40.0,40.0,0,0,0,0,15,2,3,5,1,0,1,4,,0.67,0.0,16.7,50.0
後藤滉貴,2020-11,富士通カワサキレッドスピリッツ,8,12,2,4,13,0,0,0,,,0,0,0,0,18,0,6,3,0,0,0,0,,0.0,0.0,-4.2,
後藤滉貴,2020-12,富士通カワサキレッドスピリッツ,8,3,0,1,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
後藤滉貴,2021-01,富士通カワサキレッドスピリッツ,8,6,1,2,7,13,6,0,46.2,46.2,5,2,0,0,9,0,2,3,0,0,0,6,40.0,0.86,0.0,2.8,
後藤滉貴,2021-02,富士通カワサキレッドスピリッツ,8,15,0,5,14,21,12,1,57.1,52.4,8,5,0,1,26,2,10,8,0,0,0,15,62.5,0.86,0.07,5.8,
後藤滉貴,2021-03,富士通カワサキレッドスピリッツ,8,6,1,2,5,0,0,0,,,0,0,0,0,10,0,2,3,0,0,0,0,,0.0,0.0,2.5,
志波京介,2020-10,富士通カワサキレッドスピリッツ,20,3,0,1,2,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
志波京介,2020-11,富士通カワサキレッドスピリッツ,20,21,2,7,4,1,1,0,100.0,100.0,0,0,0,1,7,0,0,1,0,0,0,2,,0.25,0.25,3.6,
志波京介,2020-12,富士通カワサキレッドスピリッツ,20,6,0,2,1,0,0,0,,,0,0,0,0,2,0,0,2,0,0,0,0,,0.0,0.0,25.0,
志波京介,2021-01,富士通カワサキレッドスピリッツ,20,9,2,3,4,0,0,0,,,0,0,0,2,9,0,1,2,0,0,0,2,,0.0,0.5,2.8,
志波京介,2021-02,富士通カワサキレッドスピリッツ,20,9,0,3,3,0,0,0,,,0,0,0,2,14,0,0,4,0,0,0,2,,0.0,0.67,7.1,
志波京介,2021-03,富士通カワサキレッドスピリッツ,20,6,1,2,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
戸田拓也,2020-10,ヴォレアス北海道,20,6,1,2,4,11,4,1,36.4,27.3,1,0,0,2,11,0,5,2,23,12,5,6,0.0,1.0,0.5,-6.8,63.0
戸田拓也,2020-11,ヴォレアス北海道,20,18,4,6,11,60,25,9,41.7,26.7,4,1,1,1,45,3,11,15,85,44,25,29,25.0,2.27,0.09,8.9,66.5
戸田拓也,2020-12,ヴォレアス北海道,20,6,1,2,4,16,6,2,37.5,25.0,2,1,1,1,18,2,7,7,25,11,5,9,50.0,1.5,0.25,11.1,54.0
戸田拓也,2021-02,ヴォレアス北海道,20,9,3,3,6,19,7,4,36.8,15.8,0,0,0,3,12,0,5,1,26,13,5,10,,1.17,0.5,-8.3,59.6
戸田拓也,2021-03,ヴォレアス北海道,20,3,3,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
手塚奨,2020-10,富士通カワサキレッドスピリッツ,9,3,0,1,2,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,0,,0.0,0.0,6.2,
手塚奨,2020-11,富士通カワサキレッドスピリッツ,9,9,0,3,6,2,1,1,50.0,0.0,0,0,0,0,11,0,1,2,1,1,0,1,,0.17,0.0,2.3,100.0
手塚奨,2020-12,富士通カワサキレッドスピリッツ,9,3,0,1,3,0,0,0,,,0,0,0,0,3,0,0,2,0,0,0,0,,0.0,0.0,16.7,
手塚奨,2021-01,富士通カワサキレッドスピリッツ,9,3,1,1,3,0,0,0,,,0,0,0,0,4,0,0,2,0,0,0,0,,0.0,0.0,12.5,
手塚奨,2021-02,富士通カワサキレッドスピリッツ,9,6,0,2,3,0,0,0,,,0,0,0,0,3,0,0,2,0,0,0,0,,0.0,0.0,16.7,
手塚奨,2021-03,富士通カワサキレッドスピリッツ,9,3,0,1,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
新垣東麻,2020-10,つくばユナイテッドSunGAIA,13,7,4,2,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
新垣東麻,2020-11,つくばユナイテッドSunGAIA,13,6,13,1,9,0,0,0,,,0,0,0,0,0,0,0,0,15,7,6,0,,0.0,0.0,,66.7
新垣東麻,2020-12,つくばユナイテッドSunGAIA,13,0,3,0,3,0,0,0,,,0,0,0,0,0,0,0,0,14,10,2,0,,0.0,0.0,,78.6
新垣東麻,2021-01,つくばユナイテッドSunGAIA,13,9,1,3,10,0,0,0,,,0,0,0,0,0,0,0,0,39,17,7,0,,0.0,0.0,,52.6
新垣東麻,2021-02,つくばユナイテッドSunGAIA,13,7,10,2,11,0,0,0,,,0,0,0,0,0,0,0,0,44,22,9,0,,0.0,0.0,,60.2
新谷俊揮,2020-10,きんでんトリニティーブリッツ,12,1,3,0,1,0,0,0,,,0,0,0,0,1,0,1,0,1,0,0,0,,0.0,0.0,-25.0,0.0
春藤洸介,2021-01,ヴィアティン三重,7,4,3,1,6,52,23,2,44.2,40.4,12,7,0,4,16,0,3,2,3,1,1,27,58.3,3.83,0.67,-1.6,50.0
春藤洸介,2021-02,ヴィアティン三重,7,1,3,0,4,48,20,3,41.7,35.4,14,7,1,3,10,0,1,2,0,0,0,23,50.0,5.0,0.75,2.5,
曹海倫,2020-10,つくばユナイテッドSunGAIA,8,7,4,2,7,28,15,2,53.6,46.4,0,0,0,6,15,0,7,2,1,1,0,21,,2.14,0.86,-8.3,100.0
曹海倫,2020-11,つくばユナイテッドSunGAIA,8,6,13,1,15,19,8,1,42.1,36.8,1,0,1,1,16,1,2,7,0,0,0,10,0.0,0.53,0.07,14.1,
曹海倫,2020-12,つくばユナイテッドSunGAIA,8,0,3,0,3,11,4,1,36.4,27.3,0,0,0,2,11,0,2,4,3,3,0,6,,1.33,0.67,4.5,100.0
曹海倫,2021-01,つくばユナイテッドSunGAIA,8,9,1,3,9,21,16,1,76.2,71.4,0,0,0,5,20,2,6,5,1,1,0,23,,1.78,0.56,8.8,100.0
曹海倫,2021-02,つくばユナイテッドSunGAIA,8,7,10,2,13,32,15,2,46.9,40.6,0,0,0,4,44,1,4,6,6,4,1,20,,1.15,0.31,3.4,75.0
曽田一也,2020-10,つくばユナイテッドSunGAIA,23,7,4,2,11,28,8,3,28.6,17.9,0,0,0,1,46,0,0,8,73,39,17,9,,0.73,0.09,4.3,65.1
曽田一也,2020-11,つくばユナイテッドSunGAIA,23,6,13,1,19,43,8,5,18.6,7.0,0,0,0,1,67,1,9,11,105,52,28,10,,0.42,0.05,2.2,62.9
曽田一也,2020-12,つくばユナイテッドSunGAIA,23,0,3,0,3,7,3,0,42.9,42.9,0,0,0,0,14,0,4,2,31,17,7,3,,1.0,0.0,-3.6,66.1
曽田一也,2021-01,つくばユナイテッドSunGAIA,23,9,1,3,10,63,32,6,50.8,41.3,3,2,0,0,41,1,8,7,63,31,14,33,66.7,3.2,0.0,1.8,60.3
曽田一也,2021-02,つくばユナイテッドSunGAIA,23,7,10,2,16,66,24,6,36.4,27.3,1,0,1,2,60,3,10,22,101,47,29,29,0.0,1.5,0.12,10.0,60.9
曾根裕也,2020-10,長野GaRons,15,4,3,1,4,3,2,0,66.7,66.7,0,0,0,0,0,0,0,0,0,0,0,2,,0.5,0.0,,
曾根裕也,2020-11,長野GaRons,15,16,6,5,14,16,6,1,37.5,31.2,0,0,0,1,0,0,0,0,0,0,0,7,,0.43,0.07,,
曾根裕也,2020-12,長野GaRons,15,0,3,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
曾根裕也,2021-01,長野GaRons,15,1,3,0,3,5,1,0,20.0,20.0,1,1,0,0,3,0,1,1,1,0,1,1,100.0,0.33,0.0,0.0,50.0
曾根裕也,2021-02,長野GaRons,15,3,5,1,4,4,1,2,25.0,-25.0,0,0,0,1,0,0,0,0,0,0,0,2,,0.25,0.25,,
本澤凌斗,2020-10,ヴォレアス北海道,6,6,1,2,3,2,2,0,100.0,100.0,0,0,0,2,16,2,2,5,0,0,0,6,,0.67,0.67,17.2,
本澤凌斗,2020-11,ヴォレアス北海道,6,18,4,6,13,5,2,0,40.0,40.0,0,0,0,1,49,4,15,19,0,0,0,7,,0.15,0.08,10.2,
本澤凌斗,2020-12,ヴォレアス北海道,6,6,1,2,3,1,1,0,100.0,100.0,0,0,0,0,10,0,3,3,0,0,0,1,,0.33,0.0,0.0,
本澤凌斗,2021-02,ヴォレアス北海道,6,9,3,3,12,4,3,0,75.0,75.0,0,0,0,1,38,1,8,8,0,0,0,5,,0.25,0.08,2.6,
本澤凌斗,2021-03,ヴォレアス北海道,6,3,3,1,6,4,2,0,50.0,50.0,0,0,0,0,15,0,2,6,0,0,0,2,,0.33,0.0,6.7,
松下祐太,2020-10,長野GaRons,6,4,3,1,7,0,0,0,,,0,0,0,0,0,0,0,0,17,11,3,0,,0.0,0.0,,73.5
松下祐太,2020-11,長野GaRons,6,16,6,5,19,3,1,0,33.3,33.3,0,0,0,0,10,1,3,3,40,14,11,2,,0.05,0.0,10.0,48.8
松下祐太,2020-12,長野GaRons,6,0,3,0,3,9,5,1,55.6,44.4,0,0,0,0,5,0,1,0,15,4,8,5,,1.67,0.0,-5.0,53.3
松下祐太,2021-01,長野GaRons,6,0,3,0,3,8,3,1,37.5,25.0,0,0,0,0,2,0,0,0,5,3,1,3,,1.0,0.0,0.0,70.0
松下祐太,2021-02,長野GaRons,6,1,6,0,7,5,3,1,60.0,40.0,0,0,0,0,3,0,0,1,12,2,4,3,,0.43,0.0,8.3,33.3
松坂洸汰,2020-10,富士通カワサキレッドスピリッツ,2,3,0,1,1,4,3,0,75.0,75.0,0,0,0,0,5,1,2,0,0,0,0,4,,3.0,0.0,10.0,
松坂洸汰,2020-11,富士通カワサキレッドスピリッツ,2,15,2,5,2,6,2,1,33.3,16.7,0,0,0,0,3,0,2,1,0,0,0,2,,1.0,0.0,-8.3,
松坂洸汰,2020-12,富士通カワサキレッドスピリッツ,2,3,0,1,1,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
松坂洸汰,2021-01,富士通カワサキレッドスピリッツ,2,6,1,2,4,15,6,2,40.0,26.7,0,0,0,4,10,0,1,4,0,0,0,10,,1.5,1.0,7.5,
松坂洸汰,2021-02,富士通カワサキレッドスピリッツ,2,12,0,4,4,13,6,0,46.2,46.2,0,0,0,1,10,2,1,5,0,0,0,9,,1.5,0.25,30.0,
松坂洸汰,2021-03,富士通カワサキレッドスピリッツ,2,3,1,1,1,1,1,0,100.0,100.0,0,0,0,0,2,0,1,0,0,0,0,1,,1.0,0.0,-12.5,
松岡将希,2021-02,ヴィアティン三重,24,7,3,2,9,46,16,4,34.8,26.1,3,1,0,1,17,0,6,5,37,21,7,17,33.3,1.78,0.11,-1.5,66.2
松永崚汰,2020-11,ヴィアティン三重,5,7,4,2,3,6,1,0,16.7,16.7,0,0,0,0,5,0,3,0,17,6,6,1,,0.33,0.0,-15.0,52.9
松永崚汰,2020-12,ヴィアティン三重,5,3,6,0,2,1,0,0,0.0,0.0,0,0,0,0,3,0,1,0,7,1,3,0,,0.0,0.0,-8.3,35.7
松浦孝平,2020-11,きんでんトリニティーブリッツ,22,2,12,0,12,0,0,0,,,0,0,0,0,13,2,1,3,6,3,1,2,,0.0,0.0,19.2,58.3
松田康河,2020-11,つくばユナイテッドSunGAIA,16,6,10,1,2,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
松田康河,2020-12,つくばユナイテッドSunGAIA,16,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
松田康河,2021-01,つくばユナイテッドSunGAIA,16,9,1,3,8,4,4,0,100.0,100.0,0,0,0,1,2,0,0,0,0,0,0,5,,0.5,0.12,0.0,
松田康河,2021-02,つくばユナイテッドSunGAIA,16,7,10,2,7,9,6,0,66.7,66.7,0,0,0,3,13,1,2,1,1,1,0,10,,0.86,0.43,5.8,100.0
林優作,2020-10,兵庫デルフィーノ,14,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
林優作,2020-11,兵庫デルフィーノ,14,4,11,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
林優作,2020-12,兵庫デルフィーノ,14,1,9,0,4,3,2,0,66.7,66.7,1,0,0,2,7,0,3,1,0,0,0,4,0.0,0.5,0.5,-7.1,
林優作,2021-02,兵庫デルフィーノ,14,0,18,0,11,16,8,2,50.0,37.5,0,0,0,3,35,1,2,7,1,1,0,12,,0.73,0.27,6.4,100.0
柏田樹,2020-10,サフィルヴァ北海道,22,3,4,1,7,34,19,1,55.9,52.9,0,0,0,5,19,0,1,5,0,0,0,24,,2.71,0.71,5.3,
柏田樹,2020-11,サフィルヴァ北海道,22,5,15,1,20,61,33,1,54.1,52.5,0,0,0,10,74,1,12,11,13,11,1,44,,1.65,0.5,1.0,88.5
柏田樹,2020-12,サフィルヴァ北海道,22,1,6,0,7,22,8,5,36.4,13.6,0,0,0,2,27,1,4,11,0,0,0,11,,1.14,0.29,10.2,
柏田樹,2021-02,サフィルヴァ北海道,22,3,6,1,8,21,10,5,47.6,23.8,0,0,0,9,25,0,5,6,0,0,0,19,,1.25,1.12,1.0,
柏田樹,2021-03,サフィルヴァ北海道,22,1,6,0,6,17,8,1,47.1,41.2,0,0,0,4,18,1,2,5,2,1,1,13,,1.33,0.67,9.7,75.0
柳川大知,2021-02,サフィルヴァ北海道,19,3,6,1,4,7,3,0,42.9,42.9,2,1,0,1,6,0,3,1,0,0,0,4,50.0,0.75,0.25,-8.3,
